wafer_id,x,y,hbin,sbin,test_000,test_001,test_002,test_003,test_004,test_005,test_006,test_007,test_008,test_009,test_010,test_011,test_012,test_013,test_014,test_015,test_016,test_017,test_018,test_019
W01,3,7,1,1,50.2546,54.7009,60.0741,65.7105,73.0606,73.1321,77.003,85.1399,93.0347,94.4349,47.2709,53.3888,62.6754,66.3062,69.6811,71.4305,84.6613,79.6505,85.4294,96.1892
W01,4,7,1,1,45.6495,55.4973,55.7357,59.6052,66.5239,75.8412,75.4546,81.0873,86.5022,100.861,51.6989,49.7182,57.9663,64.2615,74.097,76.9157,76.0902,82.3998,88.9063,96.0868
W01,5,7,1,1,50.8939,49.1059,70.2088,62.217,70.0631,78.113,81.8768,89.7614,89.7114,97.8352,44.7662,54.4099,62.4691,70.1523,78.2674,74.9768,85.4959,84.773,93.0622,98.1089
W01,6,7,3,3,54.9719,53.1482,59.8161,65.4137,68.2385,75.3984,78.0812,83.4655,90.1582,96.6996,58.7815,56.2178,58.5024,66.9434,70.9401,76.1011,82.4437,86.9173,88.446,91.365
W01,7,7,1,1,50.7536,55.9329,55.2549,62.9139,71.669,75.7979,78.4704,86.473,91.0122,97.4554,49.9784,57.4124,59.1303,64.5349,67.62,76.1669,80.8767,81.3115,87.9107,95.2322
W01,8,7,1,1,48.0212,71.5,65.1878,63.1441,70.8232,71.9837,79.9389,104.5,86.5281,91.5673,50.8891,49.9825,77.0,65.5034,71.636,79.4805,76.978,104.5,92.0686,96.4895
W01,9,7,1,1,66.0,55.1522,54.31,64.5212,71.5503,74.3835,77.9868,104.5,87.6299,115.5,47.7541,50.2243,77.0,58.8837,70.5707,76.1236,79.7984,84.9311,94.1803,90.3934
W01,10,7,1,1,49.6325,59.5188,54.0946,62.1731,66.1514,71.8447,81.2217,104.5,92.1624,96.3306,46.4671,54.7807,58.7324,68.0502,88.0,76.2767,85.3695,87.5137,88.9236,98.2318
W01,-9,8,1,1,66.0,50.477,57.5387,65.0101,69.5768,81.5753,85.0994,86.5317,92.6695,99.5521,55.3352,55.5447,60.5842,66.2281,88.0,77.2874,99.0,81.4361,94.1341,96.6367
W01,-8,8,1,1,45.6802,59.2144,56.9871,67.8703,69.7591,76.5165,78.1235,88.196,110.0,93.4753,46.9927,71.5,59.9984,63.4804,68.2876,75.725,80.0079,104.5,86.6623,98.4176
W01,-7,8,1,1,52.2609,54.3695,77.0,63.476,72.68,78.2706,82.6458,82.6055,87.8095,91.1054,52.4516,71.5,60.8117,63.6882,74.5526,73.6923,79.9444,85.3767,92.9809,93.2193
W01,-6,8,1,1,50.3312,53.3022,57.6936,67.1017,74.032,75.1015,79.5185,91.7891,92.4337,96.8335,47.2567,58.8508,60.0809,65.216,69.0374,74.4135,84.1773,86.2387,88.9625,101.1506
W01,-5,8,1,1,47.9343,52.6193,60.042,64.9633,65.0996,76.203,83.0046,82.4392,89.7948,89.7704,50.5144,54.8883,61.5307,64.5451,68.6135,74.597,80.1044,83.7756,90.1321,90.5231
W01,-4,8,1,1,50.0679,57.0304,56.2518,62.1647,69.6918,74.6027,80.3072,82.0565,90.2913,88.6558,50.6953,55.46,62.3402,61.9134,68.8349,77.339,78.2378,81.3412,92.2306,93.5605
W01,-3,8,1,1,47.3621,56.2434,63.0507,66.0438,72.2236,68.0058,82.2671,85.6905,89.7105,95.8086,45.2745,51.3896,59.8274,63.7873,62.8147,74.4456,79.6805,87.4713,88.1584,93.4301
W01,-2,8,1,1,51.0894,56.2885,62.0469,61.5604,64.3745,76.2973,80.2774,82.9734,92.558,97.2363,54.2579,56.5918,60.1758,62.818,67.8297,77.6012,83.2007,84.9871,91.0989,96.9464
W01,-1,8,1,1,48.1446,56.5427,61.4401,65.2287,72.9421,75.798,76.8939,90.7891,91.4671,99.3272,47.5253,53.6404,59.6552,64.1535,71.2717,75.8441,84.5827,85.3869,91.1455,92.1444
W01,0,8,2,2,51.0622,57.4415,60.923,62.5606,70.6506,72.5882,75.9985,86.8012,95.6899,97.0497,52.3122,56.0176,61.4167,63.149,70.016,73.1295,78.1807,83.0265,90.6245,92.9398
W01,1,8,1,1,47.9205,53.7687,57.7815,70.3171,69.9872,70.1713,81.4371,81.9808,89.4991,90.0457,46.4932,56.8571,62.575,68.7214,68.3481,73.2033,82.9867,87.9155,94.9898,96.0434
W01,2,8,1,1,46.1864,52.5626,62.1905,67.7998,66.0414,69.8488,76.9837,82.886,91.4816,97.7742,52.4095,61.532,58.0172,61.2056,72.5512,72.667,82.3468,87.4448,94.8565,94.5273
W01,3,8,2,2,52.2109,56.5815,62.1782,68.1283,66.128,71.5677,77.3843,77.4072,87.9962,95.7634,48.6189,53.9548,58.2636,60.7438,67.9852,72.0685,79.1483,87.0766,90.7616,97.7306
W01,4,8,1,1,52.7642,58.6695,59.6943,66.6929,66.4661,67.8958,78.0847,83.198,87.0663,94.9717,46.2967,53.149,58.82,67.6336,71.3452,74.5387,83.2798,89.4148,90.7437,100.1126
W01,5,8,1,1,52.1014,53.8142,58.604,65.1679,71.2576,79.3824,78.2816,84.9331,88.7686,97.459,47.1724,55.2453,60.5281,63.3737,67.7801,73.7211,79.4105,90.684,89.735,95.757
W01,6,8,2,2,47.4848,53.2196,57.7206,68.2851,67.2232,76.6918,83.8245,83.6725,96.4836,96.6668,50.3308,55.6713,61.6308,63.1535,70.4125,74.3444,84.7067,82.5096,90.7387,90.2919
W01,7,8,1,1,58.1253,54.8822,62.349,61.2013,68.9086,73.0962,81.0974,85.9204,89.8793,98.5585,47.204,49.8073,63.5608,64.893,73.679,93.5,82.5724,84.268,84.9055,98.2655
W01,8,8,1,1,51.4657,59.0544,59.5703,64.0546,67.1956,93.5,74.8181,85.604,90.4176,115.5,55.951,56.344,54.3749,82.5,70.0074,68.7751,77.088,86.2084,97.7126,99.6639
W01,9,8,1,1,52.9372,55.0364,61.2328,64.7458,70.5162,72.5293,79.7872,86.4443,110.0,94.1096,55.1575,54.1481,59.6542,63.9155,88.0,71.6592,75.71,104.5,89.3329,94.3342
W01,-8,9,2,2,44.1995,55.9994,62.2187,65.7306,74.1287,76.5892,77.5449,83.8492,87.5734,94.4895,51.5867,56.743,65.4157,70.8312,76.1224,71.1195,76.7935,87.0248,91.8711,90.3197
W01,-7,9,1,1,55.3866,57.5818,58.9723,82.5,69.0478,76.2994,80.2891,86.9936,91.6875,93.4296,51.2317,50.7002,60.732,68.9845,73.8211,93.5,79.3014,86.4082,110.0,91.3222
W01,-6,9,1,1,51.3969,51.1616,55.1118,67.8632,63.3141,77.2615,72.5224,83.9047,86.9795,90.9913,55.0085,55.6349,60.3601,69.8268,68.1204,75.3441,78.1027,83.9628,90.4881,92.0289
W01,-5,9,2,2,44.0318,47.7518,60.6012,68.8511,66.804,76.4163,99.0,85.5317,88.8039,99.9728,54.1164,56.7262,77.0,82.5,71.7695,73.6942,81.7801,82.4651,88.569,115.5
W01,-4,9,1,1,51.2769,54.708,59.9493,65.507,74.7326,77.7184,83.4919,82.3736,88.276,98.0716,53.7135,53.8236,62.4304,63.0267,68.0511,72.5841,85.3835,89.4057,86.3576,92.1043
W01,-3,9,1,1,49.3422,54.2608,54.5165,63.0394,68.9508,78.5613,79.1781,86.8612,92.7066,96.0478,48.8985,50.1036,63.3494,68.5138,71.6246,78.8903,78.8996,89.1537,92.3045,99.099
W01,-2,9,1,1,51.1783,52.2842,60.1669,66.1676,70.2293,76.3167,80.8075,83.091,85.321,88.4041,47.7673,51.6669,66.6096,65.0571,70.5846,66.6208,77.5853,87.4729,90.6028,92.9024
W01,-1,9,1,1,50.911,53.8926,60.0906,63.8149,61.6745,69.2424,84.8179,79.6605,87.0809,102.5901,46.2336,55.7289,59.683,60.2,68.0354,77.9971,80.6424,86.3508,86.9199,94.6805
W01,0,9,1,1,47.2155,56.1435,61.8812,58.097,65.0311,74.9339,76.9932,79.9774,90.6607,98.0555,47.068,51.8407,60.308,65.7984,68.593,75.2891,82.1787,83.0653,89.7386,94.607
W01,1,9,1,1,54.4043,58.9688,65.9807,65.2295,70.346,71.2196,81.781,83.0615,84.0692,95.7597,44.7735,53.8049,65.8775,59.6681,64.001,70.8635,77.0325,82.9735,86.9112,94.3963
W01,2,9,1,1,47.6308,55.6314,65.2214,59.1611,72.0805,76.5475,81.1914,79.9999,86.6622,93.444,47.6408,58.5472,65.929,64.2166,70.9076,79.4459,80.2614,86.5241,84.3603,92.8365
W01,3,9,2,2,52.7897,52.7207,63.0083,67.8456,74.466,73.2814,78.4021,87.6966,92.6123,92.5582,45.9964,47.1921,59.7726,66.094,74.381,68.9161,79.8348,82.9538,90.2,100.8567
W01,4,9,1,1,50.9888,51.109,59.2307,66.5786,66.1337,68.5754,75.5241,85.463,85.4365,90.9319,50.4556,52.9471,61.2539,70.8677,68.714,74.4781,80.3505,82.4856,90.7333,93.7347
W01,5,9,1,1,52.791,57.8049,54.9031,65.7064,67.5202,93.5,80.692,82.8627,110.0,95.3632,50.3808,71.5,68.0844,66.3192,72.878,73.515,99.0,82.8676,89.4724,115.5
W01,6,9,1,1,50.5974,71.5,63.2466,64.8562,68.761,72.3323,81.1059,79.8518,91.0434,95.9042,48.2505,60.0532,56.2576,71.8723,69.3417,74.4816,78.8148,87.1992,89.5394,115.5
W01,7,9,2,2,52.9659,52.1292,60.0546,65.4063,69.6232,79.023,80.4046,83.6838,93.4643,93.8583,50.4541,49.6285,61.3743,61.6747,88.0,72.6548,75.9156,82.9123,90.3072,95.7422
W01,8,9,1,1,52.1131,57.6958,58.7307,68.6908,69.2719,93.5,80.187,86.6949,92.0331,91.4126,49.9832,54.5659,77.0,63.6979,69.0677,76.7881,84.372,85.3883,91.1397,91.0814
W01,-7,10,1,1,49.2393,58.9962,56.9622,64.6666,71.0582,75.5699,77.5894,84.2663,88.5895,99.7475,47.8135,61.3698,62.1725,82.5,66.3542,76.7383,80.7807,85.0188,87.9379,94.6226
W01,-6,10,3,3,44.5526,53.985,58.998,82.5,88.0,76.8204,85.0283,85.4963,88.0337,95.7648,49.2881,54.9958,64.9273,61.87,69.255,75.0631,77.6329,85.0556,92.363,115.5
W01,-5,10,1,1,52.3222,51.0532,58.1498,69.4692,88.0,78.2899,76.1531,84.9623,87.1343,97.6918,51.2261,57.3654,54.2707,66.4384,70.4592,71.2273,99.0,85.4025,93.1672,94.7015
W01,-4,10,1,1,49.2366,54.1168,55.6578,58.8511,70.3599,70.4472,80.3963,104.5,110.0,97.1142,50.641,56.5278,61.3146,66.2685,68.7572,76.6011,77.361,86.0888,89.4769,96.9648
W01,-3,10,1,1,52.8018,60.171,77.0,64.547,70.0217,78.4801,82.8197,82.4576,87.6778,96.882,46.1784,52.4612,63.5072,66.984,88.0,75.4698,82.7025,85.8258,90.9261,115.5
W01,-2,10,1,1,48.7236,55.8141,60.0161,68.4761,68.5368,74.1961,80.4718,85.364,89.975,95.6267,50.8886,54.5471,59.8406,70.7892,72.4546,73.4231,81.2974,84.0401,89.736,93.4452
W01,-1,10,1,1,49.2912,55.1006,61.4726,73.5796,69.6232,71.0556,79.3213,86.0663,89.9925,87.7978,57.2495,57.8858,64.8556,60.9904,68.2881,72.5562,80.4759,83.0076,87.8851,98.1951
W01,0,10,1,1,54.8208,55.2486,56.8392,59.9524,71.73,76.2,79.7263,80.9283,91.2164,89.8648,48.9132,55.2168,57.285,62.8374,67.5789,76.9596,81.4773,89.6881,88.6477,101.2483
W01,1,10,1,1,53.5608,54.5309,58.303,70.2568,70.7696,81.1167,79.8421,89.6848,89.9774,96.417,49.8224,56.5734,60.3814,67.1504,68.9062,79.6926,80.7704,88.5075,85.8953,98.2919
W01,2,10,1,1,49.669,56.1754,54.9981,61.299,73.7358,74.7128,88.2545,82.0614,94.0928,97.503,53.6896,53.2876,57.3626,60.6592,68.236,71.1836,79.1223,87.3026,90.2663,96.5832
W01,3,10,1,1,66.0,53.3321,59.5057,69.1539,88.0,93.5,83.8265,85.4132,92.7465,93.59,47.9819,71.5,61.8625,82.5,71.4352,79.4428,99.0,86.931,90.8348,115.5
W01,4,10,1,1,45.1759,55.2866,57.4748,61.1841,72.4187,74.6923,80.666,86.7666,91.8072,96.9788,43.9267,54.0273,60.527,67.5558,68.2154,75.2122,99.0,81.973,92.4145,97.1417
W01,5,10,1,1,66.0,71.5,54.8633,70.1643,70.5902,70.1066,82.97,83.5847,88.9065,91.907,46.726,52.5286,56.1637,64.1513,74.0638,71.3882,80.601,85.3889,90.1828,96.3893
W01,6,10,1,1,49.8854,51.9205,58.4168,66.8173,88.0,72.204,99.0,85.1795,89.7024,92.8755,66.0,57.5997,51.9171,62.573,66.7141,77.4734,81.0918,79.0216,95.5851,115.5
W01,7,10,1,1,57.6605,71.5,62.1187,64.3131,67.7138,78.2569,82.2211,104.5,86.5216,100.7473,48.5189,55.6916,61.2301,66.3438,70.5351,69.5549,84.7111,85.9125,110.0,93.2311
W01,-6,11,1,1,48.7771,51.2646,77.0,63.9601,88.0,72.4067,81.2988,104.5,87.1709,99.5627,45.4105,50.6825,56.7606,82.5,69.6053,71.8316,83.4843,104.5,92.061,88.5032
W01,-5,11,1,1,48.592,49.263,57.1493,82.5,70.3837,79.213,78.1385,87.0068,110.0,95.9938,58.0496,56.3838,67.0,64.9841,68.9555,93.5,79.2206,82.4422,90.9527,96.9448
W01,-4,11,1,1,50.7468,71.5,54.9839,62.2281,74.0917,72.9355,99.0,104.5,110.0,101.2315,46.8805,57.5659,64.3734,65.8718,71.7463,81.5455,83.2821,86.5984,95.0719,115.5
W01,-3,11,1,1,50.7348,53.8592,77.0,82.5,72.6621,73.7487,83.7409,87.5186,90.724,115.5,66.0,71.5,56.4808,68.3486,88.0,93.5,78.685,104.5,87.6195,93.4839
W01,-2,11,1,1,44.0459,60.8579,61.3605,64.1118,70.1884,73.7584,80.0515,85.8511,110.0,94.4915,51.4857,56.6821,60.9614,69.1462,71.5582,74.9404,82.2657,104.5,90.7788,99.7179
W01,-1,11,1,1,51.3915,55.6553,61.9019,66.5347,68.5183,80.7433,79.8239,83.4177,110.0,115.5,43.5524,50.5443,59.2977,68.4217,69.3816,73.3684,78.0665,104.5,110.0,98.5783
W01,0,11,1,1,45.7993,52.8847,60.9618,66.345,72.4767,75.6701,99.0,84.0556,89.8605,96.855,49.2119,55.8425,60.1721,65.3124,88.0,76.8006,79.4369,104.5,90.1225,91.7046
W01,1,11,1,1,48.5773,57.8522,52.2245,82.5,69.1498,78.8305,76.4395,80.0405,90.0206,93.1426,48.0411,71.5,55.9399,72.136,73.2193,72.9398,79.5126,85.307,93.7699,96.9465
W01,2,11,3,3,66.0,71.5,58.3483,69.9149,68.4267,79.3874,81.4998,80.5229,88.4599,94.1035,54.1127,56.8057,61.1042,59.2636,67.9961,73.6745,79.3551,87.6167,93.4151,115.5
W01,3,11,1,1,49.4016,56.7604,60.3019,67.2941,64.4564,73.6998,79.8178,88.9642,110.0,93.3885,46.7932,59.5747,59.7368,82.5,68.1455,75.6033,81.048,104.5,110.0,99.3684
W01,4,11,1,1,54.0415,57.4347,62.1816,69.0389,71.1093,75.5933,77.2069,80.536,110.0,98.4121,54.3771,54.7464,58.2252,67.5389,72.2046,73.8947,79.6117,104.5,91.3774,95.0899
W01,5,11,1,1,66.0,56.3409,77.0,66.6797,69.3298,93.5,73.3683,87.5665,84.3367,96.5144,51.6894,57.1579,62.1318,82.5,70.1777,77.4668,77.8743,104.5,91.0414,115.5
W01,6,11,3,3,54.5653,53.0867,77.0,61.5165,69.0952,73.0285,76.0364,80.7287,91.2913,115.5,51.9051,51.3975,51.5379,69.1089,62.1991,76.3699,99.0,85.804,90.1965,115.5
W01,-3,12,1,1,47.3274,53.7552,77.0,65.8146,66.9869,72.4479,99.0,85.1381,92.1148,99.0827,50.3162,71.5,53.1944,66.5162,68.0317,77.55,76.9896,87.06,89.1426,94.2873
W01,-2,12,1,1,52.8983,53.4876,77.0,61.1549,74.2238,82.5613,79.3011,84.6287,91.4367,100.0846,53.8643,55.556,58.7898,66.453,71.112,72.8393,99.0,84.9374,89.3553,94.0846
W01,-1,12,1,1,66.0,71.5,65.4165,73.1433,88.0,75.2357,79.9859,85.5371,110.0,115.5,51.2664,62.5389,56.5808,67.3345,68.8481,78.2896,80.4813,90.2356,86.6927,115.5
W01,0,12,2,2,45.4699,52.5539,55.314,70.9985,69.8258,77.232,76.0972,87.2918,87.715,92.05,49.9489,52.6819,63.1124,60.412,71.1056,73.1438,78.3469,83.4462,87.3127,87.5404
W01,1,12,1,1,48.4626,58.5578,77.0,70.6913,67.5404,93.5,83.1332,87.6261,89.4677,115.5,66.0,56.9839,77.0,65.5538,71.9299,73.05,82.5921,84.762,85.2484,96.6997
W01,2,12,1,1,44.6165,51.8024,59.2876,62.4937,76.0208,69.2561,84.3292,104.5,91.5127,91.5372,50.3953,53.6223,77.0,66.7431,66.4791,74.8409,81.2994,82.4782,91.3016,94.0465
W01,3,12,1,1,42.0796,52.4432,57.3498,82.5,74.2881,76.8581,99.0,90.2383,110.0,115.5,66.0,48.3316,77.0,66.9202,70.4371,93.5,79.4388,88.3588,110.0,115.5
W02,-3,-12,2,2,66.0,71.5,77.0,68.6696,88.0,68.7958,83.4304,88.2865,86.5837,94.4103,50.0876,60.829,57.4218,62.4564,88.0,74.1829,80.5224,86.7615,85.7645,96.0891
W02,-2,-12,1,1,54.5761,59.2422,61.7689,60.8228,70.3958,76.2374,99.0,85.8106,88.7781,97.2783,50.3219,71.5,77.0,62.4837,74.869,74.1425,76.5996,80.2968,88.9591,96.1104
W02,-1,-12,1,1,49.2336,57.1523,59.3331,63.3218,70.1952,76.0749,77.3207,89.5371,87.1022,91.1264,52.0971,60.4836,65.4863,64.4537,70.0322,77.5254,79.2808,87.4072,94.0372,115.5
W02,0,-12,1,1,66.0,71.5,61.5733,61.086,66.5628,77.9353,80.1369,88.3897,86.7901,92.4154,49.3194,57.8807,59.241,71.6887,71.9779,77.6621,76.6046,84.0559,92.8497,93.7955
W02,1,-12,2,2,47.1033,55.1541,60.4944,65.045,69.6023,77.3543,77.1034,81.9112,88.9466,115.5,49.875,54.4724,57.1075,64.5654,88.0,71.8497,75.225,82.6664,91.1557,96.8108
W02,2,-12,1,1,66.0,54.8694,61.8046,64.5188,88.0,74.7094,81.0698,85.7641,89.9578,98.234,48.7958,50.1685,57.6185,60.8027,67.6359,74.6975,83.7835,89.9586,93.5532,94.6174
W02,3,-12,1,1,53.6445,58.5141,54.6513,65.2466,88.0,74.0173,73.9101,77.8079,95.9994,93.039,50.9875,51.4859,61.9116,62.6142,71.9085,73.9124,81.2036,88.4719,91.3971,93.6949
W02,-6,-11,2,2,49.9885,52.6326,58.9094,66.1892,71.5622,76.0304,99.0,104.5,90.5784,92.3708,50.5621,51.925,64.5391,68.3534,67.2734,93.5,79.6866,85.5959,94.4557,91.3842
W02,-5,-11,1,1,52.8844,56.7982,58.0972,59.6578,70.9081,74.0563,80.1203,87.5661,87.7578,90.2545,49.2868,52.6814,55.1904,62.3604,65.9578,77.0058,82.4095,86.5845,88.4323,115.5
W02,-4,-11,1,1,49.1669,55.0287,57.0716,68.3491,71.2511,93.5,99.0,87.3477,110.0,99.3529,51.5038,51.8733,77.0,70.366,77.5481,93.5,79.1947,86.4194,92.55,94.4488
W02,-3,-11,1,1,50.0467,54.5988,64.0667,82.5,73.305,72.189,83.1273,91.24,90.1749,97.5386,50.376,71.5,59.9052,66.6116,71.2076,77.0715,83.0811,84.0349,90.0302,90.8796
W02,-2,-11,1,1,50.5996,57.9939,77.0,63.6777,69.666,71.1372,76.1662,88.645,88.8436,98.0735,53.5974,59.3278,60.1159,63.4644,69.9979,74.7797,85.111,80.0667,110.0,89.3834
W02,-1,-11,1,1,53.3938,71.5,64.2381,60.072,69.0277,93.5,83.4085,104.5,91.9006,115.5,48.0114,55.4059,58.9292,67.4256,68.1158,93.5,75.9662,85.5574,92.6847,97.5635
W02,0,-11,1,1,49.6741,54.4297,65.0106,71.2723,67.0751,71.2886,74.8802,86.128,90.0983,97.9559,50.9797,57.7604,61.9537,66.6871,88.0,78.6863,81.269,82.5321,92.1125,96.6149
W02,1,-11,1,1,46.9722,56.0187,61.3395,82.5,72.8587,74.5421,99.0,80.4196,91.6241,91.8619,49.3212,71.5,61.1935,62.2767,88.0,79.926,84.8151,89.103,95.7542,101.6551
W02,2,-11,1,1,49.4563,53.7833,61.6351,64.3276,69.0726,76.3103,84.4374,83.6036,88.0086,97.1785,66.0,71.5,62.9991,82.5,88.0,72.877,86.0518,87.1283,110.0,99.0225
W02,3,-11,1,1,46.9897,53.6119,63.7724,82.5,73.2681,93.5,79.9236,84.1738,90.9177,94.4434,66.0,56.3073,59.2118,70.2652,67.0208,93.5,99.0,89.4032,91.7491,86.7325
W02,4,-11,1,1,52.782,56.583,77.0,57.245,76.0212,77.0465,99.0,79.8561,93.57,91.0642,49.5367,53.9513,61.2386,64.6161,69.331,78.8162,99.0,85.9629,85.0099,92.0125
W02,5,-11,1,1,53.5549,54.6131,60.4158,66.5884,72.8184,93.5,99.0,88.1568,87.7645,95.173,47.3329,71.5,62.9919,64.055,88.0,93.5,99.0,85.8769,89.6042,115.5
W02,6,-11,1,1,55.1379,55.0212,62.1647,65.5825,69.2563,93.5,80.4,104.5,88.8341,95.0321,66.0,55.7603,77.0,67.7659,69.0123,93.5,80.8027,82.946,90.351,93.0607
W02,-7,-10,1,1,46.8241,60.7234,77.0,66.2353,88.0,93.5,84.9653,85.0847,90.1485,115.5,66.0,59.2685,60.4223,64.9973,72.2381,77.4809,75.3516,85.4856,89.0627,100.7363
W02,-6,-10,1,1,50.1201,50.8248,60.8738,56.6835,67.1725,81.1213,80.7553,85.6128,90.161,96.7085,52.1194,51.8955,65.434,66.0695,68.5868,75.2956,83.2089,86.3484,91.6415,89.9265
W02,-5,-10,1,1,53.9288,58.041,56.3811,62.5502,71.4635,73.0269,82.0044,84.4103,90.0918,115.5,46.843,56.1588,59.5904,64.7999,88.0,74.6205,79.3083,84.1268,87.1299,95.5226
W02,-4,-10,2,2,50.7745,52.6459,56.8752,67.226,65.6516,77.3769,99.0,81.4686,92.0056,90.023,50.6949,71.5,77.0,62.2448,70.7762,75.5838,83.1415,82.0559,90.2381,115.5
W02,-3,-10,1,1,50.4593,55.1242,77.0,67.7041,73.5565,69.1072,76.8811,104.5,83.9647,96.5608,51.1816,58.3482,61.8788,67.1123,69.0785,74.7112,82.0001,86.0339,89.1755,92.9692
W02,-2,-10,2,2,56.0671,57.8627,61.9871,68.7311,64.5492,74.8524,76.3578,83.9282,86.4177,90.7716,45.0401,44.5127,60.9918,61.0685,70.2037,82.4559,83.1846,86.788,89.3154,97.9394
W02,-1,-10,1,1,54.4816,54.4247,58.6816,59.6585,70.0969,80.6592,84.1123,88.6422,87.104,90.8456,55.2152,56.4289,57.7244,65.6082,74.2098,74.3818,84.0698,84.9012,92.8048,91.8657
W02,0,-10,1,1,48.5412,59.3447,62.258,68.6824,66.448,71.5294,79.707,86.2503,94.1626,97.2693,48.2405,56.4792,61.5939,67.3132,68.8727,70.9317,84.6649,84.0909,94.1493,101.1201
W02,1,-10,1,1,44.6497,54.0457,67.806,64.6713,70.7857,70.3549,84.0317,86.1435,91.5625,90.8085,54.7833,58.7373,61.4457,64.2144,71.9439,78.1201,84.8932,87.5307,90.7049,93.5908
W02,2,-10,1,1,49.6629,52.1769,58.1068,63.7131,66.9632,71.9246,82.392,83.3193,95.9418,95.5017,46.4182,52.0239,59.3513,64.1692,71.9544,73.5605,80.2357,84.7578,91.4238,93.6518
W02,3,-10,1,1,48.5073,56.648,58.8499,58.3536,69.4225,77.2469,78.942,83.1298,84.0023,115.5,47.1037,56.937,60.6441,82.5,66.8909,75.9007,83.4844,88.4269,88.2356,95.2933
W02,4,-10,3,3,53.752,56.491,58.298,63.3449,75.1585,70.9214,80.4538,84.7785,90.9824,98.8804,54.3839,71.5,61.9807,69.4216,65.7447,74.3122,99.0,104.5,95.5215,115.5
W02,5,-10,1,1,41.2277,48.6387,57.4942,64.1377,72.1961,93.5,78.7253,86.7536,91.1688,115.5,48.095,62.475,61.2506,62.2723,70.5375,75.6631,78.8615,83.5819,93.5785,95.8081
W02,6,-10,1,1,45.5542,53.9796,53.259,63.1322,67.6699,78.4505,78.9063,82.814,92.1563,96.2855,52.4692,59.066,57.7255,64.7828,66.6982,73.3685,76.0707,104.5,110.0,90.3648
W02,7,-10,1,1,46.6823,58.9099,77.0,67.8494,69.4085,66.9036,80.9669,85.0258,92.3229,93.3304,46.1479,71.5,77.0,63.9153,88.0,75.0107,76.0819,85.5501,91.3255,91.8502
W02,-8,-9,1,1,50.8531,54.2688,60.0249,62.7618,74.3494,80.0731,85.7039,104.5,97.1221,98.2008,48.9966,58.1505,57.5237,60.1695,72.7079,75.2086,99.0,104.5,92.4134,95.2605
W02,-7,-9,1,1,66.0,56.3008,60.6511,65.8657,69.7491,93.5,79.3741,84.4495,89.9408,115.5,48.6504,71.5,66.8356,68.5762,88.0,78.7523,85.1215,81.8511,91.4306,115.5
W02,-6,-9,1,1,49.85,55.5685,62.5216,67.3558,67.4001,79.3098,77.606,87.9002,87.5884,92.2971,52.6235,57.3828,54.3304,61.3482,63.9616,74.34,84.487,89.4519,110.0,91.0495
W02,-5,-9,1,1,57.2596,52.6609,58.2924,61.386,67.6836,74.2524,99.0,84.0959,89.7624,92.8539,52.7114,71.5,61.8506,66.0504,70.9388,93.5,86.7076,82.9133,89.1676,94.0251
W02,-4,-9,1,1,50.9481,50.1084,63.0685,63.9959,70.6659,79.4515,83.6993,86.8843,87.55,95.6546,50.8847,58.2744,58.7926,71.556,67.4481,73.8091,84.0826,83.9289,93.2019,87.9631
W02,-3,-9,1,1,45.8187,53.0529,59.2034,66.4922,68.9818,71.3318,81.2126,92.3152,91.5668,99.4573,48.5088,55.6061,61.4299,60.7341,74.3883,72.8005,80.6551,88.2268,87.2571,94.1937
W02,-2,-9,1,1,48.521,56.9103,62.3313,64.0669,72.3344,80.1266,79.6549,82.0272,86.1611,97.0112,51.0632,56.5167,61.6867,65.322,69.4827,75.599,81.1635,84.0661,91.3297,86.1594
W02,-1,-9,1,1,49.2329,54.3872,64.095,61.4555,70.3973,78.0468,76.9381,86.7352,93.6518,95.6967,46.6994,57.0703,58.9511,63.4473,66.283,78.2383,82.3134,87.7492,88.6939,94.8631
W02,0,-9,1,1,49.6429,55.0226,61.9667,65.1876,75.0446,80.1221,79.9002,88.9153,92.3515,98.9812,51.7869,57.3555,56.2679,63.7914,71.5043,78.5979,80.4834,84.7193,92.8453,93.1902
W02,1,-9,3,3,52.9509,55.0224,61.535,60.623,70.9626,76.8828,77.8057,88.9947,94.9046,95.0016,50.5267,54.1903,60.3674,63.856,68.2819,72.6524,83.8105,84.3071,94.9226,92.6357
W02,2,-9,1,1,51.0056,54.5583,64.1299,58.7967,71.5104,71.5045,77.3405,78.3404,97.6027,95.6581,53.515,60.7235,66.9808,67.3113,69.1199,76.8164,79.2821,83.1573,89.6364,93.5772
W02,3,-9,2,2,47.7114,53.6873,54.1963,67.4469,66.977,71.3991,83.7174,87.4936,90.6856,92.7894,42.5228,52.2644,65.8636,66.7341,71.4322,75.385,81.1971,83.1804,87.3846,93.8769
W02,4,-9,1,1,45.4261,54.3465,61.8613,66.9627,73.4862,78.0368,78.2792,85.3548,90.892,90.5267,53.2039,56.9345,59.6603,62.0184,73.2646,76.5086,81.9797,90.9492,89.9638,89.8691
W02,5,-9,1,1,48.6119,54.3433,55.3989,60.8003,74.1588,75.3222,82.7363,86.8346,88.1937,98.0075,50.7188,71.5,63.2652,64.3277,69.5051,74.5406,78.5993,83.3613,93.2912,90.1602
